date,close,open,high,low,volume,change
2008-03-05,-0.7983066735456714,-0.8034807120036741,-0.802841697628344,-0.8023166296507231,0.8130562987964584,-1.76847481809018
2008-03-06,-0.8188218808465093,-0.7982415663750219,-0.7893597099725154,-0.8106893165492863,1.2955038317943421,0.9341174362436689
2008-03-07,-0.811214904909796,-0.8217333679469945,-0.8151817152280708,-0.820922600536419,0.8295810828362854,-1.142474154583924
2008-03-10,-0.8259678279385735,-0.8126934090097663,-0.8124390447731712,-0.8190620034478494,0.3873379578755789,1.570137136620218
2008-03-11,-0.7818237397773474,-0.800486585476694,-0.7894739641051918,-0.8037702211261681,0.7021616429030915,-0.4670331976097552
2008-03-12,-0.7894312920001166,-0.7835582547279991,-0.7826187161446011,-0.7853386812175255,0.5023463785721095,1.84308155725668
2008-03-13,-0.7784242283341147,-0.800486585476694,-0.777934296704864,-0.7979558552243882,0.8901880479937165,-1.5491545969217386
2008-03-14,-0.7860888328764092,-0.7672057175421854,-0.7733641313978035,-0.7909786161422523,0.6881737698826862,2.0234680897834725
2008-03-17,-0.7853972896094352,-0.8094113857013459,-0.7831328597416454,-0.8005723198801891,0.5271898708384122,1.6846177240724358
2008-03-18,-0.7503014688105076,-0.7712362724823507,-0.7579312544265235,-0.7649884005612958,0.7810365127796562,-1.596456142726399
2008-03-19,-0.7684544795685737,-0.7485500061048483,-0.7505704319288392,-0.7591740346595158,0.40830904050969885,0.9998183745355416
2008-03-20,-0.7477081815593553,-0.7600658773624638,-0.756274569502714,-0.7620230739513879,0.21340669477023957,2.4230588055107507
2008-03-24,-0.7116326744655478,-0.7434254433952096,-0.7130950764109428,-0.7360910020294492,0.5163127977995388,0.45931018901148707
2008-03-25,-0.7032765266562793,-0.7091657264038035,-0.7002414864848352,-0.714635991851881,0.4884818648613166,1.7744689008688437
2008-03-26,-0.6797640555791651,-0.7039260049815885,-0.6851599409715353,-0.6953904407169894,0.7369114240761,-2.0159544923340795
2008-03-27,-0.7074834148637041,-0.6804336276160531,-0.6876164048240804,-0.6991697785531462,0.38779921442456466,0.5337794296268474
2008-03-28,-0.6915779197233034,-0.6985711248467973,-0.6913867912024053,-0.6898086494512806,-0.15854307750433488,0.1171621769272158
2008-03-31,-0.6887541180498264,-0.6901069594724499,-0.6853313221705502,-0.6844594328216429,-0.05614948707774039,1.3320478989375033
2008-04-01,-0.6540034925983298,-0.6726604145171625,-0.6627661309669388,-0.6781217739887028,0.4505086512936518,-0.5115242352226478
2008-04-02,-0.6657603044229427,-0.6583807341577195,-0.6539685627508474,-0.6650975943687156,0.4742633635664184,1.842908054950897
2008-04-03,-0.6420173189235038,-0.6682843834392688,-0.640086685630651,-0.6584110735816686,0.4869050110775746,0.37298073382231944
2008-04-04,-0.633545913903073,-0.6387461736634852,-0.6338883989329501,-0.6366072014499937,0.10925925676785041,-0.07372735097377595
2008-04-07,-0.6173522757347666,-0.6160599072859828,-0.6054676834296675,-0.611256566118233,0.6914025657255864,-0.26239953401460675
2008-04-08,-0.6349290004370209,-0.6309153812083066,-0.6239768529232627,-0.6274786469841992,0.4155067880531743,-0.730323336695107
2008-04-09,-0.6429970052183837,-0.6322972857592205,-0.6386013819058564,-0.6382933675615099,0.14561807241406508,1.364067397523297
2008-04-10,-0.6250745088826422,-0.6448495854300214,-0.6298609407561031,-0.6374793563352608,0.30338926596017074,-2.2839416584864582
2008-04-11,-0.6677773056182834,-0.6356944677802171,-0.6419718788198133,-0.6618996931227367,0.7905298161715725,0.43497557372512646
2008-04-14,-0.664089074861089,-0.6699541847716229,-0.6651083406868074,-0.6727144137000475,0.09138824721877425,-0.39779766499289787
2008-04-15,-0.6606313585262193,-0.6548108140678587,-0.6624233685689093,-0.6658534619359471,-0.19028932766069195,0.7865531958228723
2008-04-16,-0.6299729403570411,-0.6412220859838725,-0.6374017135127529,-0.6373630690172252,-0.0030728032549139778,0.14169299509514702
2008-04-17,-0.6254202805161292,-0.6272878817621578,-0.6265475709084841,-0.6214898501053658,-0.17835565531774644,0.7742386588362662
2008-04-18,-0.5876735438604681,-0.5993043146061523,-0.5907860273807356,-0.5922435896194125,0.4393955865320414,2.1186548359475603
2008-04-21,-0.5466419766866806,-0.5802455476747987,-0.5551387379856634,-0.5725910328713962,0.4631234815635879,-2.7142281348996633
2008-04-22,-0.5925143467292857,-0.5511103933930317,-0.5579950913025763,-0.5939297557309287,1.230134124596221,-0.41281014371579805
2008-04-23,-0.5770122518279531,-0.5704570571058255,-0.5760472442654653,-0.5765448016846065,1.353911783171725,1.3250769570293377
2008-04-24,-0.5421469454513499,-0.5632020582135279,-0.5466839321676015,-0.5875106957753636,1.7214528009897145,-0.29158315734315005
2008-04-25,-0.5375942856104382,-0.532742578737135,-0.5402857007377168,-0.5454960877691015,0.3737094358875229,0.9015266718453697
2008-04-28,-0.5231295056095664,-0.5376944033779096,-0.5251470281580787,-0.5297391561752778,-0.019468864536884505,1.3870964764306093
2008-04-29,-0.5069358674412598,-0.529806031566443,-0.5142357584874717,-0.5232270663652842,0.24154334425837087,-0.7869130423223097
2008-04-30,-0.5132750140551877,-0.5001526630780834,-0.48944261169666836,-0.5077027094075317,0.6553870107669891,1.7038571820729298
2008-05-01,-0.4784097076785846,-0.5073500826140931,-0.48944261169666836,-0.49642283955807837,0.20342531758811752,0.23130886879874255
2008-05-02,-0.4729926187539554,-0.47683302378141207,-0.47847421495972314,-0.47496782938051024,0.39977579435346233,0.980026187653415
2008-05-05,-0.451151377238695,-0.46819612033820046,-0.4591081394710541,-0.4604319146260603,0.10952742918005143,0.7032323437536749
2008-05-06,-0.4400290563615306,-0.45236179735897925,-0.4487681404638296,-0.45386168115704895,0.23272047189695724,-1.1579611424983365
2008-05-07,-0.46348389883306357,-0.44332183842175116,-0.44259841729929805,-0.4633972412359682,0.6891177367736337,0.44981632657306775
2008-05-08,-0.44924963325451656,-0.4570257252183135,-0.4523100185768016,-0.4486868955044649,0.1948223466047087,0.1092044268890283
2008-05-09,-0.4585278387530837,-0.4603077485267339,-0.46516360850290933,-0.45857131753749075,-0.2381098322043783,1.001264143149749
2008-05-12,-0.43138476552435634,-0.4491373534068469,-0.43877090385463474,-0.44996605600285644,0.0405803020031685,0.4547136051298937
2008-05-13,-0.42101161651974706,-0.42909973741859614,-0.42403212073936464,-0.4208360828349387,0.049531897122438634,-1.6207103587406453
2008-05-14,-0.4423342005847772,-0.4136108905771034,-0.4195190824986423,-0.4341509807500149,0.22879979123057828,0.9643264153374015
2008-05-15,-0.4223370744481139,-0.4395791802630261,-0.4328868160217943,-0.4421166620354535,0.1452533579334717,-0.8479020570163094
2008-05-16,-0.43449613393968317,-0.4193112468496229,-0.430601733368264,-0.4258364375104695,-0.06054751463783716,-1.4029431674426056
2008-05-19,-0.45766340966936625,-0.43313029235876144,-0.4397991910487234,-0.4589783231506153,0.2843436612456541,1.3497753038696656
2008-05-20,-0.4444088303856989,-0.4680809616256243,-0.4542523388323023,-0.4658392749147157,0.33037277407583765,-2.5097941489216375
2008-05-21,-0.48884048528877494,-0.4463159649487311,-0.4437409586260631,-0.48834087095460427,0.6901207015952656,-0.7110283670410613
2008-05-22,-0.4954101463250274,-0.4833394910419648,-0.48184471187368016,-0.5130519260371692,0.784131222416456,0.16062575266421855
2008-05-23,-0.4716671608255887,-0.4742995321047367,-0.4780743254953552,-0.4793286038068453,0.20982391134323392,1.202621589732828
2008-05-27,-0.4413545142898973,-0.46249576406568077,-0.45270990804116934,-0.4558385655636542,-0.01431459077438085,-0.13612496878789274
2008-05-28,-0.43801205516619,-0.4354910459665726,-0.44402659395775446,-0.44490755766830786,-0.10228586887280433,-0.05829783417388354
2008-05-29,-0.43985617054478715,-0.43871548991870496,-0.44259841729929805,-0.43455798636313947,-0.2876949112203474,0.4220990624813186
2008-05-30,-0.4279846777950677,-0.4354334666102846,-0.43494339040997165,-0.4236269784677931,-0.3585728797650777,-0.7636232481933976
2008-06-02,-0.4432562582740757,-0.42967553098147687,-0.4343149926802507,-0.44019792128786606,-0.22514637779858088,-0.4816003580395104
2008-06-03,-0.4474631464815005,-0.43888822798756916,-0.44259841729929805,-0.45295812869591245,-0.08975685377477255,0.4101509888397249
2008-06-04,-0.4485004613819615,-0.4555862413111116,-0.4489395216628444,-0.4477565969601801,-0.13484199971400848,1.0395802021178195
2008-06-05,-0.42406593261554865,-0.44263088614629426,-0.43322957841982385,-0.43339511318278356,-0.08032254831354058,-0.7524751443570836
2008-06-06,-0.4459071741308092,-0.4325544987958807,-0.4326011806901031,-0.43426726806805044,0.3238079134251566,-1.087382631821457
2008-06-09,-0.4691315021800174,-0.45028894053260854,-0.4612218409255696,-0.49124805390549425,2.0898573339749915,1.7574078983256192
2008-06-10,-0.4459071741308092,-0.47671786506883584,-0.4507104607193304,-0.4722350774066737,0.6581009155784635,-1.1661959300392157
2008-06-11,-0.47374179062651045,-0.45362854319731694,-0.4551663718937144,-0.46892088884265914,0.314475513480561,-2.8517460941936004
2008-06-12,-0.5172513878402879,-0.47026897716457133,-0.4745895744487217,-0.5177034187585933,0.9787439419507382,0.32640722192147714
2008-06-13,-0.5223803337370113,-0.5275604366712081,-0.5228048184382103,-0.5519500339200772,1.0508125960056411,1.9400607456837915
2008-06-16,-0.4966203470422318,-0.52899992057841,-0.5014392956277022,-0.5300880181293846,0.4872160910757278,1.1113328524245818
2008-06-17,-0.47016881708047836,-0.4891550060270607,-0.4780743254953552,-0.4815962065085395,0.1959164900464889,-0.7448595219921773
2008-06-18,-0.4856132833762299,-0.47286004819753474,-0.47687465710225196,-0.48194506846264634,0.026989324152820668,0.8324520616956892
2008-06-19,-0.47322313317627995,-0.48737004598213024,-0.4760748781735163,-0.48514296970862525,-0.010399273556245918,-0.423844834877457
2008-06-20,-0.5056680381184743,-0.49848286174572903,-0.4837299050628427,-0.49560882833182923,0.17429106672659841,-0.5485289060672777
2008-06-23,-0.5178276738960995,-0.5086744078087188,-0.5129789630280301,-0.5156102470339524,-0.29038736223884565,0.43705333728074247
2008-06-24,-0.517309016445869,-0.5243359927190757,-0.5135502336914126,-0.5152032414208279,-0.33604103369194777,1.009484754245051
2008-06-25,-0.493450773735268,-0.5102866297847849,-0.4961264784582443,-0.5021209181418229,-0.2929350001547554,-2.1030867441633023
2008-06-26,-0.546065690630869,-0.5123594866111558,-0.5188973271006735,-0.5362512459852714,0.13836132693990538,1.3233947952260796
2008-06-27,-0.5355196558095162,-0.5566955909529752,-0.5433134352536444,-0.558694698366142,0.4690554553214745,-0.9234903598950066
2008-06-30,-0.5507912362885242,-0.5359670226892674,-0.5351442647672736,-0.5443332145887455,-0.21680085233088506,3.716543836491774
2008-07-01,-0.5090681258477628,-0.5704570571058255,-0.5196057027232678,-0.559566853251409,0.6012859083295548,-2.4616908088460367
2008-07-02,-0.5465267194755182,-0.5071197651889406,-0.5040100136129239,-0.5352697810210508,0.07689084661518697,0.20905278719971415
2008-07-03,-0.5353467699927728,-0.5385580937222308,-0.5341731046395233,-0.549391712923294,-0.524882682915664,0.7689115636861148
2008-07-07,-0.5063019527798671,-0.5189235332279966,-0.505838079735748,-0.5136333626273472,0.04408263370651385,1.4238782235776792
2008-07-08,-0.4810029949297368,-0.505104487718858,-0.4911564236868161,-0.5087487138332618,0.1742588860371343,-2.0719455695687214
2008-07-09,-0.5115461558877529,-0.4771784999191405,-0.484244048659887,-0.5006091830073601,0.18848275078027654,0.6113495569676664
2008-07-10,-0.49783054775943625,-0.5079258761769738,-0.5046384113426445,-0.5167149765552905,0.08296227002741813,-0.9622756420323642
2008-07-11,-0.5211701330198069,-0.5052772257877222,-0.5059523338684244,-0.5188662919389492,0.25406163245991464,-0.500758073086011
2008-07-14,-0.5136784142942559,-0.5052772257877222,-0.4934415063403462,-0.5067724108632468,0.16986085847703752,-0.9327430681979453
2008-07-15,-0.5381129430606687,-0.5229540881681618,-0.5252041552244169,-0.5456705187461549,0.4648290581051864,0.9794699604884035
2008-07-16,-0.5198446750914402,-0.535736705264115,-0.5298314475978158,-0.5328207701032212,-0.0949862158126925,-0.7863538677687794
2008-07-17,-0.5256075356495564,-0.5126473833925961,-0.5181203989984732,-0.516598689237255,-0.07633750626823338,-1.1057734891479083
2008-07-18,-0.5639881869666103,-0.5465040448899854,-0.5485691253567638,-0.553752487349629,0.13607113453970865,-0.20304355800777632
2008-07-21,-0.5574185259303579,-0.5540469405637236,-0.5608514446194891,-0.5763122270485354,1.078611348254399,4.939001175135994
2008-07-22,-0.5820259405135141,-0.6576897818822625,-0.5879296740638228,-0.6611438255555052,2.0730000161440354,0.42536568329742486
2008-07-23,-0.5575914117471015,-0.5641233279141371,-0.5558813898480607,-0.5737539060517521,0.5064440530305411,-1.9932843767087438
2008-07-24,-0.5992568935822816,-0.5690175731986236,-0.5736479074792586,-0.591836584006288,0.0809134327982023,0.6755357419023235
2008-07-25,-0.5814496544577025,-0.591646260219838,-0.5865586244717045,-0.5906737108259319,-0.3136486372731624,-3.04119393497733
2008-07-28,-0.6259389379663597,-0.581224396731696,-0.5895863589876321,-0.6175942249511731,-0.0319227913595,0.22476389738912161
2008-07-29,-0.6104944716706081,-0.6136415743218834,-0.6068387330217857,-0.6197455403348318,-0.21704220750186595,0.8443053216100193
2008-07-30,-0.5943584621078828,-0.6069623689924665,-0.6008975181226068,-0.6056166311935064,-0.13829069693491364,0.4975228721173516
2008-07-31,-0.599717922426931,-0.6070199483487547,-0.5911287897787652,-0.6003837018819045,-0.3062524421446582,-1.252081281966074
2008-08-01,-0.612914873105017,-0.5941221725402254,-0.6037538714395198,-0.6075353719410939,-0.4841258397093525,-1.3083031604587614
2008-08-04,-0.6326814848193557,-0.6134688362530192,-0.6156934283042154,-0.624048171102149,-0.3923947843918707,1.96354073087151
2008-08-05,-0.5899786880837146,-0.6196874067321316,-0.5991265790661209,-0.6129427322297493,-0.20880395099905055,1.581129163194456
2008-08-06,-0.5695205331024019,-0.5939494344713611,-0.5614227152828716,-0.5944530486620889,-0.011434419067341866,0.2723393308062113
2008-08-07,-0.5730935066484341,-0.5771362624352426,-0.5685635985751537,-0.574102768005859,-0.23945069426538343,2.058453512872451
2008-08-08,-0.538631600510899,-0.5715510648752989,-0.5485691253567638,-0.561020444726854,-0.15971767266977535,1.2413302970338762
2008-08-11,-0.5155225296728531,-0.5357942846204031,-0.5094370849150581,-0.5265993985883166,0.17991732393457588,1.1231748525589558
2008-08-12,-0.4972542617036247,-0.5159294067010164,-0.4934986334066846,-0.5042722335254815,0.07451483904308591,0.4670187282815448
2008-08-13,-0.4824437100692659,-0.4902490137965341,-0.48944261169666836,-0.49037589902022727,0.08613743138787823,0.3551757766420897
2008-08-14,-0.48232845285810366,-0.4882337363264513,-0.48687189371144685,-0.4790960291707741,-0.16488267332876705,-1.1209075270373658
2008-08-15,-0.5029594936561597,-0.48414560202999796,-0.49087078835512477,-0.4953181100367402,-0.17072346846650532,-0.04254782564289104
2008-08-18,-0.5049764948515004,-0.5041256386619607,-0.5019534392247466,-0.5024697800959297,-0.46999851703460266,-0.33377431708222366
2008-08-19,-0.5156954154895965,-0.5100563123596327,-0.5061808421337776,-0.5141566555585074,-0.34704146604043373,0.38858720005399205
2008-08-20,-0.502383207600348,-0.5087175923259348,-0.5069234939961749,-0.5036907969353034,-0.5563178530738678,-0.04294130103103327
2008-08-21,-0.5113156414654282,-0.5104593678536492,-0.5154354268805752,-0.5136915062863651,-0.49350114723990024,0.35310301156003215
2008-08-22,-0.4969084900701377,-0.5026861547547588,-0.5037243782812325,-0.49229463976781473,-0.6853087833425597,-1.2476136954199606
2008-08-25,-0.5213430188365503,-0.5007860359972521,-0.5109795157061912,-0.5150288104437744,-0.5994667941970123,0.3276631608632294
2008-08-26,-0.5150615008282038,-0.5203054377789104,-0.5186916696618558,-0.5095045814004933,-0.6739329096169924,0.4927847198231081
2008-08-27,-0.5091257544533441,-0.5171385731830661,-0.5136644878240892,-0.5119419635865194,-0.6121942568800729,-0.5186598892154822
2008-08-28,-0.5144852147723921,-0.5057954399943149,-0.5108652615735145,-0.5086911516108342,-0.7010665942834918,-1.2092751934661266
2008-08-29,-0.5387468577220613,-0.5191538506531488,-0.5265752048165351,-0.5302618676698477,-0.3794420568825613,-2.2501539689451953
2008-09-02,-0.5579948119861695,-0.5223782946052811,-0.5265752048165351,-0.553752487349629,-0.03182624929110763,0.06345804482431527
2008-09-03,-0.55355740935642,-0.554392416701452,-0.5541104507915747,-0.559566853251409,-0.11980289083777514,-1.7285549125497333
2008-09-04,-0.5866362289600071,-0.5600351936176835,-0.558494953133036,-0.5781146804780871,-0.10342291990053668,0.6227982314579674
2008-09-05,-0.592629603940448,-0.6018953856391157,-0.5899862484519999,-0.5964880767277119,-0.02010175142967892,-2.538283838981882
2008-09-08,-0.6056536688017907,-0.5674629305788457,-0.5757616089337741,-0.6324877232085827,0.47619956838250976,-2.054787896611049
2008-09-09,-0.6416139186844357,-0.611856614276953,-0.6039252526385345,-0.6421889927157026,0.8574763771534358,-0.2646889687284729
2008-09-10,-0.6420173189235038,-0.6379976420317401,-0.632317404608648,-0.6479452149584647,0.33668018921080567,1.7986509296937392
2008-09-11,-0.636023943943063,-0.6618354955350041,-0.6437428178762993,-0.6642254394834487,0.332834596819843,-0.7836602021965084
2008-09-12,-0.6574041566136742,-0.6461169070619219,-0.6556258189453201,-0.6613182565325587,-0.008334345982298043,-0.7029778887411476
2008-09-15,-0.7068495002023112,-0.6972467996521715,-0.6740201630355753,-0.6970184631694877,0.23609944429069013,2.6341876092708665
2008-09-16,-0.7096156732702071,-0.7442891337395305,-0.7036691104651305,-0.7447544072231014,0.7709156859431897,-5.046074082736984
2008-09-17,-0.7790581429955076,-0.7176298917781508,-0.726462809934095,-0.7698724679187909,0.7721010080051182,1.6144853935308734
2008-09-18,-0.7429826359017,-0.763232741958308,-0.7179508770496946,-0.8114451841165177,1.683501041215026,-0.7087789504601001
2008-09-19,-0.7036799268953474,-0.6939647763437512,-0.693957509187627,-0.7205666450716967,1.2134752543502934,-4.101125643045022
2008-09-22,-0.7605017319983732,-0.7092808851163798,-0.7165227003912382,-0.7534178124167535,0.11365728432794718,-2.3796505008231468
2008-09-23,-0.7847633749480425,-0.7558625843534342,-0.7419442449117624,-0.7766752760238734,0.9251684574412179,0.6994380489548379
2008-09-24,-0.7739868257043652,-0.7822339295333736,-0.769650872085817,-0.7854549685355612,0.4781840442327973,1.0005632822578499
2008-09-25,-0.7554304147072309,-0.7676663523924899,-0.7477140786119264,-0.7658605554465626,0.39970606952629006,1.5972276806855807
2008-09-26,-0.7766953701666798,-0.7958226576173597,-0.7762204847147163,-0.7979558552243882,0.6303450709156576,-8.267650255659774
2008-09-29,-0.9091259057921904,-0.8262821370937525,-0.834033075849032,-0.9282557950832775,3.495204133217963,2.911270574955692
2008-09-30,-0.8607178771040143,-0.8917498651932964,-0.8607685428953361,-0.8950557657841137,1.5885465535028878,-1.5389781602403874
2008-10-01,-0.8868812640378618,-0.8706182414355719,-0.8758500884086358,-0.8887181069511737,0.9560458289820437,-4.7805444048929315
2008-10-02,-0.9388622662720701,-0.8931317697442103,-0.8962444510913933,-0.9316862709653276,1.5553736261136213,-4.317088228629384
2008-10-03,-0.9563237337631623,-0.9162210916157292,-0.9093265492828542,-0.9627931285398506,2.8675680562544454,3.8451547051043367
2008-10-06,-0.950157472965978,-0.9855466365865742,-0.9534286444959883,-1.004133270101506,2.5094023459670036,-7.692896481635919
2008-10-07,-1.0019079607778614,-0.9364890250291322,-0.9378900824519825,-0.9959350141799965,2.071428525808537,2.6431301207733453
2008-10-08,-0.9982773586262481,-1.0203677523017889,-0.9674247757488612,-1.014947990678817,2.7015746965502565,-3.1360158600099903
2008-10-09,-1.0043283622122703,-0.9775431060625314,-0.9704525102647886,-1.0095987740491794,1.5707345418844958,6.985697620923198
2008-10-10,-0.9578797061138535,-1.0215913136229104,-0.946459142402721,-1.0189017594920273,2.723715010901573,3.165717472837743
2008-10-13,-0.8803116030016094,-0.9130542270198848,-0.8863043415485368,-0.9257556177455122,1.4207349848439759,-7.089222602255733
2008-10-14,-0.9159260812507676,-0.8456288008065466,-0.8527707536079802,-0.9134291620337386,2.267237294301236,-3.6331265804984847
2008-10-15,-0.95125241647202,-0.9171423613163383,-0.9064701959659414,-0.9439545830180835,1.5071240457104134,1.2837584488783236
2008-10-16,-0.9285467458730421,-0.9405771593255859,-0.9268645586486989,-0.9797129333140302,2.2663308715479964,-1.3523275761264142
2008-10-17,-0.9544219897789838,-0.9415560083824831,-0.9348052208697165,-1.013756045668952,1.8481857195476739,-0.8071222537555747
2008-10-20,-0.948428614798543,-0.9405195799692977,-0.9462877612037062,-0.9686656381006484,1.4400702157636696,-3.6055430421760217
2008-10-21,-0.9884804956774507,-0.9568145377988236,-0.9584558263337548,-0.9830852655370628,2.6746019153310776,-0.2937560233646425
2008-10-22,-0.9574763058747854,-0.9543962048347243,-0.9393182591104389,-0.9727938378909121,2.7802403919453043,1.0834838833170377
2008-10-23,-0.9496388155157472,-0.959348029475499,-0.9507436723780902,-0.9787826347697455,1.6819241874312838,3.8330716197239827
2008-10-24,-0.9603001075482624,-0.9949320716615307,-0.9584558263337548,-0.9891903497339316,1.5183926504711003,-1.945976916806089
2008-10-27,-0.9850227793425809,-0.9676394567809821,-0.9599982571248878,-0.9790152094058167,0.788030449289859,2.74374407530079
2008-10-28,-0.9399572097781121,-0.9655665999546112,-0.9436027890858081,-0.9760498827959089,1.6028186892802263,2.1638322450025393
2008-10-29,-0.9132175367884529,-0.9343010094901852,-0.8919599211160241,-0.9320351329194345,2.209741129125337,1.5570891976831853
2008-10-30,-0.8758165717662786,-0.8918650239058724,-0.8768212485363862,-0.887438946452782,1.610397241649027,0.1270747353108752
2008-10-31,-0.8956984406917796,-0.8966441104777828,-0.8848761648900804,-0.9018004302301786,1.6518996041612575,0.6047826123399475
2008-11-03,-0.899329042843393,-0.9051082758521302,-0.8944735120349075,-0.9034284526826769,0.49910685583272113,0.5671222454790353
2008-11-04,-0.8761047147941845,-0.8817310571991709,-0.8791063311899163,-0.8929044504004551,1.1518063264405463,-3.279278675691572
