Date,Total,Positive,Average,Volume,Price,Change
2015-12-18,46.0,41.0,0.8913043478260869,96453327.0,106.03,-2.950000000000003
2015-12-19,7.0,4.0,0.5714285714285714,NaN,NaN,NaN
2015-12-20,3.0,3.0,1.0,NaN,NaN,NaN
2015-12-21,48.0,33.0,0.6875,47590610.0,107.33,1.2999999999999972
2015-12-22,29.0,25.0,0.8620689655172413,32789367.0,107.23,-0.09999999999999432
2015-12-23,14.0,11.0,0.7857142857142857,32657354.0,108.61,1.3799999999999955
2015-12-24,20.0,16.0,0.8,13596680.0,108.03,-0.5799999999999983
2015-12-25,13.0,12.0,0.9230769230769231,NaN,NaN,NaN
2015-12-26,5.0,3.0,0.6,NaN,NaN,NaN
2015-12-27,3.0,2.0,0.6666666666666666,NaN,NaN,NaN
2015-12-28,22.0,19.0,0.8636363636363636,26704210.0,106.82,-1.210000000000008
2015-12-29,15.0,15.0,1.0,30931243.0,108.74,1.9200000000000017
2015-12-30,38.0,29.0,0.7631578947368421,25213777.0,107.32,-1.4200000000000017
2015-12-31,28.0,20.0,0.7142857142857143,40912316.0,105.26,-2.059999999999988
2016-01-01,13.0,12.0,0.9230769230769231,NaN,NaN,NaN
2016-01-02,1.0,1.0,1.0,NaN,NaN,NaN
2016-01-03,4.0,4.0,1.0,NaN,NaN,NaN
2016-01-04,26.0,21.0,0.8076923076923077,67649387.0,105.35,0.0899999999999892
2016-01-05,43.0,30.0,0.6976744186046512,55790992.0,102.71,-2.6400000000000006
2016-01-06,55.0,40.0,0.7272727272727273,68457388.0,100.7,-2.009999999999991
2016-01-07,37.0,30.0,0.8108108108108109,81094428.0,96.45,-4.25
2016-01-08,50.0,37.0,0.74,70798016.0,96.96,0.5099999999999909
2016-01-09,9.0,7.0,0.7777777777777778,NaN,NaN,NaN
2016-01-10,5.0,4.0,0.8,NaN,NaN,NaN
2016-01-11,35.0,31.0,0.8857142857142857,49739377.0,98.53,1.5700000000000074
2016-01-12,28.0,22.0,0.7857142857142857,49154227.0,99.96,1.4299999999999926
2016-01-13,32.0,26.0,0.8125,62439631.0,97.39,-2.569999999999993
2016-01-14,25.0,19.0,0.76,63170127.0,99.52,2.1299999999999955
2016-01-15,22.0,17.0,0.7727272727272727,79833891.0,97.13,-2.3900000000000006
2016-01-16,5.0,5.0,1.0,NaN,NaN,NaN
2016-01-17,3.0,3.0,1.0,NaN,NaN,NaN
2016-01-18,15.0,12.0,0.8,NaN,NaN,NaN
2016-01-19,35.0,27.0,0.7714285714285715,53087747.0,96.66,-0.46999999999999886
2016-01-20,26.0,20.0,0.7692307692307693,72334416.0,96.79,0.13000000000000966
2016-01-21,33.0,25.0,0.7575757575757576,52161463.0,96.3,-0.4900000000000091
2016-01-22,51.0,38.0,0.7450980392156863,65800467.0,101.42,5.1200000000000045
2016-01-23,17.0,12.0,0.7058823529411765,NaN,NaN,NaN
2016-01-24,1.0,1.0,1.0,NaN,NaN,NaN
2016-01-25,52.0,42.0,0.8076923076923077,51794525.0,99.44,-1.980000000000004
2016-01-26,57.0,42.0,0.7368421052631579,75077002.0,99.99,0.5499999999999972
2016-01-27,98.0,70.0,0.7142857142857143,133369674.0,93.42,-6.569999999999993
2016-01-28,71.0,51.0,0.7183098591549296,55678825.0,94.09,0.6700000000000017
2016-01-29,48.0,32.0,0.6666666666666666,64416504.0,97.34,3.25
2016-01-30,13.0,11.0,0.8461538461538461,NaN,NaN,NaN
2016-01-31,6.0,3.0,0.5,NaN,NaN,NaN
2016-02-01,45.0,41.0,0.9111111111111111,40943541.0,96.43,-0.9099999999999966
2016-02-02,39.0,36.0,0.9230769230769231,37357215.0,94.48,-1.9500000000000028
2016-02-03,32.0,29.0,0.90625,45964294.0,96.35,1.8699999999999903
2016-02-04,28.0,23.0,0.8214285714285714,46471652.0,96.6,0.25
2016-02-05,35.0,24.0,0.6857142857142857,46418064.0,94.02,-2.5799999999999983
2016-02-06,8.0,6.0,0.75,NaN,NaN,NaN
2016-02-07,6.0,3.0,0.5,NaN,NaN,NaN
2016-02-08,18.0,13.0,0.7222222222222222,54021375.0,95.01,0.9900000000000091
2016-02-09,29.0,26.0,0.896551724137931,44331195.0,94.99,-0.020000000000010232
2016-02-10,23.0,19.0,0.8260869565217391,42343601.0,94.27,-0.7199999999999989
2016-02-11,31.0,30.0,0.967741935483871,50074711.0,93.7,-0.5699999999999932
2016-02-12,31.0,24.0,0.7741935483870968,40351381.0,93.99,0.28999999999999204
2016-02-13,15.0,13.0,0.8666666666666667,NaN,NaN,NaN
2016-02-14,8.0,7.0,0.875,NaN,NaN,NaN
2016-02-15,19.0,16.0,0.8421052631578947,NaN,NaN,NaN
2016-02-16,44.0,38.0,0.8636363636363636,49057916.0,96.64,2.6500000000000057
2016-02-17,192.0,140.0,0.7291666666666666,44863243.0,98.12,1.480000000000004
2016-02-18,187.0,136.0,0.7272727272727273,39020983.0,96.26,-1.8599999999999994
2016-02-19,219.0,160.0,0.730593607305936,35374173.0,96.04,-0.21999999999999886
2016-02-20,65.0,42.0,0.6461538461538462,NaN,NaN,NaN
2016-02-21,45.0,34.0,0.7555555555555555,NaN,NaN,NaN
2016-02-22,133.0,94.0,0.706766917293233,34280758.0,96.88,0.8399999999999892
2016-02-23,100.0,68.0,0.68,31942633.0,94.69,-2.1899999999999977
2016-02-24,110.0,80.0,0.7272727272727273,36255745.0,96.1,1.4099999999999966
2016-02-25,161.0,117.0,0.7267080745341615,27582659.0,96.76,0.6600000000000108
2016-02-26,128.0,94.0,0.734375,28991131.0,96.91,0.14999999999999147
2016-02-27,34.0,23.0,0.6764705882352942,NaN,NaN,NaN
2016-02-28,17.0,8.0,0.47058823529411764,NaN,NaN,NaN
2016-02-29,74.0,51.0,0.6891891891891891,35216277.0,96.69,-0.21999999999999886
2016-03-01,124.0,90.0,0.7258064516129032,50407147.0,100.53,3.8400000000000034
2016-03-02,96.0,75.0,0.78125,33169560.0,100.75,0.21999999999999886
2016-03-03,82.0,65.0,0.7926829268292683,36955742.0,101.5,0.75
2016-03-04,83.0,57.0,0.6867469879518072,46055100.0,103.01,1.5100000000000051
2016-03-05,30.0,23.0,0.7666666666666667,NaN,NaN,NaN
2016-03-06,11.0,8.0,0.7272727272727273,NaN,NaN,NaN
2016-03-07,56.0,40.0,0.7142857142857143,35915810.0,101.87,-1.1400000000000006
2016-03-08,74.0,54.0,0.7297297297297297,31182194.0,101.03,-0.8400000000000034
2016-03-09,44.0,36.0,0.8181818181818182,27201683.0,101.12,0.09000000000000341
2016-03-10,59.0,44.0,0.7457627118644068,33513577.0,101.17,0.04999999999999716
2016-03-11,64.0,52.0,0.8125,27408237.0,102.26,1.0900000000000034
2016-03-12,23.0,16.0,0.6956521739130435,NaN,NaN,NaN
2016-03-13,9.0,4.0,0.4444444444444444,NaN,NaN,NaN
2016-03-14,53.0,51.0,0.9622641509433962,25076062.0,102.52,0.2599999999999909
2016-03-15,49.0,36.0,0.7346938775510204,40067734.0,104.58,2.0600000000000023
2016-03-16,41.0,35.0,0.8536585365853658,38303493.0,105.97,1.3900000000000006
2016-03-17,60.0,43.0,0.7166666666666667,34420705.0,105.8,-0.1700000000000017
2016-03-18,37.0,29.0,0.7837837837837838,44205171.0,105.92,0.12000000000000455
2016-03-19,19.0,14.0,0.7368421052631579,NaN,NaN,NaN
2016-03-20,14.0,11.0,0.7857142857142857,NaN,NaN,NaN
2016-03-21,189.0,154.0,0.8148148148148148,35502678.0,105.91,-0.010000000000005116
2016-03-22,203.0,146.0,0.7192118226600985,32444375.0,106.72,0.8100000000000023
2016-03-23,85.0,58.0,0.6823529411764706,25703495.0,106.13,-0.5900000000000034
2016-03-24,65.0,60.0,0.9230769230769231,26132955.0,105.67,-0.45999999999999375
2016-03-25,32.0,28.0,0.875,NaN,NaN,NaN
2016-03-26,13.0,8.0,0.6153846153846154,NaN,NaN,NaN
2016-03-27,9.0,5.0,0.5555555555555556,NaN,NaN,NaN
2016-03-28,66.0,40.0,0.6060606060606061,19411372.0,105.19,-0.480000000000004
2016-03-29,160.0,104.0,0.65,31190083.0,107.68,2.490000000000009
2016-03-30,71.0,40.0,0.5633802816901409,45601149.0,109.56,1.8799999999999955
2016-03-31,62.0,44.0,0.7096774193548387,25888449.0,108.99,-0.5700000000000074
2016-04-01,49.0,40.0,0.8163265306122449,25873950.0,109.99,1.0
2016-04-02,13.0,6.0,0.46153846153846156,NaN,NaN,NaN
2016-04-03,11.0,6.0,0.5454545454545454,NaN,NaN,NaN
2016-04-04,43.0,35.0,0.813953488372093,37356204.0,111.12,1.1300000000000097
2016-04-05,36.0,31.0,0.8611111111111112,26578652.0,109.81,-1.3100000000000023
2016-04-06,33.0,28.0,0.8484848484848485,26404077.0,110.96,1.1499999999999915
2016-04-07,48.0,42.0,0.875,31801870.0,108.54,-2.4199999999999875
2016-04-08,41.0,24.0,0.5853658536585366,23581740.0,108.66,0.11999999999999034
2016-04-09,15.0,8.0,0.5333333333333333,NaN,NaN,NaN
2016-04-10,10.0,6.0,0.6,NaN,NaN,NaN
2016-04-11,39.0,30.0,0.7692307692307693,29407518.0,109.02,0.35999999999999943
2016-04-12,23.0,21.0,0.9130434782608695,27232325.0,110.44,1.4200000000000017
2016-04-13,28.0,24.0,0.8571428571428571,33257316.0,112.04,1.6000000000000085
2016-04-14,45.0,39.0,0.8666666666666667,25473923.0,112.1,0.05999999999998806
2016-04-15,40.0,24.0,0.6,46938969.0,109.85,-2.25
2016-04-16,17.0,13.0,0.7647058823529411,NaN,NaN,NaN
2016-04-17,3.0,3.0,1.0,NaN,NaN,NaN
2016-04-18,38.0,24.0,0.631578947368421,60821461.0,107.48,-2.3699999999999903
2016-04-19,45.0,36.0,0.8,32384879.0,106.91,-0.5700000000000074
2016-04-20,40.0,29.0,0.725,30611030.0,107.13,0.21999999999999886
2016-04-21,32.0,29.0,0.90625,31552525.0,105.97,-1.1599999999999966
2016-04-22,25.0,18.0,0.72,33683121.0,105.68,-0.28999999999999204
2016-04-23,17.0,10.0,0.5882352941176471,NaN,NaN,NaN
2016-04-24,9.0,6.0,0.6666666666666666,NaN,NaN,NaN
2016-04-25,31.0,20.0,0.6451612903225806,28031588.0,105.08,-0.6000000000000085
2016-04-26,83.0,57.0,0.6867469879518072,56016165.0,104.35,-0.730000000000004
2016-04-27,119.0,74.0,0.6218487394957983,114602142.0,97.82,-6.530000000000001
2016-04-28,74.0,51.0,0.6891891891891891,82242690.0,94.83,-2.989999999999995
2016-04-29,36.0,24.0,0.6666666666666666,68531478.0,93.74,-1.0900000000000034
2016-04-30,7.0,5.0,0.7142857142857143,NaN,NaN,NaN
2016-05-01,4.0,2.0,0.5,NaN,NaN,NaN
2016-05-02,36.0,32.0,0.8888888888888888,48160104.0,93.64,-0.09999999999999432
2016-05-03,22.0,14.0,0.6363636363636364,56831277.0,95.18,1.5400000000000063
2016-05-04,35.0,26.0,0.7428571428571429,41025475.0,94.19,-0.9900000000000091
2016-05-05,44.0,38.0,0.8636363636363636,35890500.0,93.24,-0.9500000000000028
2016-05-06,25.0,19.0,0.76,43699886.0,92.72,-0.519999999999996
2016-05-07,5.0,5.0,1.0,NaN,NaN,NaN
2016-05-08,1.0,0.0,0.0,NaN,NaN,NaN
2016-05-09,26.0,21.0,0.8076923076923077,32936436.0,92.79,0.07000000000000739
2016-05-10,45.0,39.0,0.8666666666666667,33686836.0,93.42,0.6299999999999955
2016-05-11,35.0,28.0,0.8,28719109.0,92.51,-0.9099999999999966
2016-05-12,21.0,18.0,0.8571428571428571,76314690.0,90.34,-2.1700000000000017
2016-05-13,35.0,26.0,0.7428571428571429,44392765.0,90.52,0.1799999999999926
2016-05-14,5.0,5.0,1.0,NaN,NaN,NaN
2016-05-15,8.0,5.0,0.625,NaN,NaN,NaN
2016-05-16,60.0,51.0,0.85,61259756.0,93.88,3.3599999999999994
2016-05-17,57.0,47.0,0.8245614035087719,46916939.0,93.49,-0.39000000000000057
2016-05-18,31.0,28.0,0.9032258064516129,42062391.0,94.56,1.0700000000000074
2016-05-19,41.0,35.0,0.8536585365853658,30442100.0,94.2,-0.35999999999999943
2016-05-20,45.0,40.0,0.8888888888888888,32025968.0,95.22,1.019999999999996
2016-05-21,12.0,9.0,0.75,NaN,NaN,NaN
2016-05-22,4.0,2.0,0.5,NaN,NaN,NaN
2016-05-23,26.0,19.0,0.7307692307692307,38018643.0,96.43,1.210000000000008
2016-05-24,24.0,13.0,0.5416666666666666,35140174.0,97.9,1.4699999999999989
2016-05-25,19.0,12.0,0.631578947368421,38642108.0,99.62,1.7199999999999989
2016-05-26,27.0,22.0,0.8148148148148148,56331159.0,100.41,0.789999999999992
2016-05-27,22.0,15.0,0.6818181818181818,36341240.0,100.35,-0.060000000000002274
2016-05-28,4.0,3.0,0.75,NaN,NaN,NaN
2016-05-29,0.0,0.0,,NaN,NaN,NaN
2016-05-30,13.0,12.0,0.9230769230769231,NaN,NaN,NaN
2016-05-31,18.0,13.0,0.7222222222222222,42307212.0,99.86,-0.4899999999999949
2016-06-01,41.0,36.0,0.8780487804878049,29173285.0,98.46,-1.4000000000000057
2016-06-02,29.0,23.0,0.7931034482758621,40191600.0,97.72,-0.7399999999999949
2016-06-03,34.0,26.0,0.7647058823529411,28504888.0,97.92,0.20000000000000284
2016-06-04,6.0,4.0,0.6666666666666666,NaN,NaN,NaN
2016-06-05,1.0,0.0,0.0,NaN,NaN,NaN
2016-06-06,14.0,10.0,0.7142857142857143,23292504.0,98.63,0.7099999999999937
2016-06-07,27.0,22.0,0.8148148148148148,22409450.0,99.03,0.4000000000000057
2016-06-08,19.0,17.0,0.8947368421052632,20848131.0,98.94,-0.09000000000000341
2016-06-09,31.0,24.0,0.7741935483870968,26601354.0,99.65,0.710000000000008
2016-06-10,35.0,33.0,0.9428571428571428,31712936.0,98.83,-0.8200000000000074
2016-06-11,5.0,5.0,1.0,NaN,NaN,NaN
2016-06-12,8.0,6.0,0.75,NaN,NaN,NaN
2016-06-13,92.0,82.0,0.8913043478260869,38020494.0,97.34,-1.4899999999999949
2016-06-14,51.0,44.0,0.8627450980392157,31931944.0,97.46,0.11999999999999034
2016-06-15,27.0,22.0,0.8148148148148148,29445227.0,97.14,-0.3199999999999932
2016-06-16,32.0,29.0,0.90625,31326815.0,97.55,0.4099999999999966
2016-06-17,26.0,20.0,0.7692307692307693,61008219.0,95.33,-2.219999999999999
2016-06-18,13.0,8.0,0.6153846153846154,NaN,NaN,NaN
2016-06-19,10.0,7.0,0.7,NaN,NaN,NaN
2016-06-20,40.0,36.0,0.9,34411901.0,95.1,-0.23000000000000398
2016-06-21,40.0,37.0,0.925,35546358.0,95.91,0.8100000000000023
2016-06-22,24.0,20.0,0.8333333333333334,29219122.0,95.55,-0.35999999999999943
2016-06-23,27.0,22.0,0.8148148148148148,32240187.0,96.1,0.5499999999999972
2016-06-24,16.0,13.0,0.8125,75311356.0,93.4,-2.6999999999999886
2016-06-25,6.0,5.0,0.8333333333333334,NaN,NaN,NaN
2016-06-26,3.0,3.0,1.0,NaN,NaN,NaN
2016-06-27,14.0,13.0,0.9285714285714286,46622188.0,92.04,-1.3599999999999994
2016-06-28,22.0,18.0,0.8181818181818182,40444914.0,93.59,1.5499999999999972
2016-06-29,15.0,15.0,1.0,36531006.0,94.4,0.8100000000000023
2016-06-30,47.0,37.0,0.7872340425531915,35836356.0,95.6,1.1999999999999886
2016-07-01,33.0,23.0,0.696969696969697,26026540.0,95.89,0.29000000000000625
2016-07-02,5.0,4.0,0.8,NaN,NaN,NaN
2016-07-03,2.0,2.0,1.0,NaN,NaN,NaN
2016-07-04,18.0,15.0,0.8333333333333334,NaN,NaN,NaN
2016-07-05,32.0,25.0,0.78125,27705210.0,94.99,-0.9000000000000057
2016-07-06,16.0,12.0,0.75,30949090.0,95.53,0.5400000000000063
2016-07-07,12.0,11.0,0.9166666666666666,25139558.0,95.94,0.4099999999999966
2016-07-08,23.0,17.0,0.7391304347826086,28912103.0,96.68,0.7400000000000091
2016-07-09,9.0,9.0,1.0,NaN,NaN,NaN
2016-07-10,2.0,2.0,1.0,NaN,NaN,NaN
2016-07-11,16.0,14.0,0.875,23794945.0,96.98,0.29999999999999716
2016-07-12,12.0,11.0,0.9166666666666666,24167463.0,97.42,0.4399999999999977
2016-07-13,19.0,18.0,0.9473684210526315,25892171.0,96.87,-0.5499999999999972
2016-07-14,20.0,18.0,0.9,38918997.0,98.79,1.9200000000000017
2016-07-15,12.0,11.0,0.9166666666666666,30136990.0,98.78,-0.010000000000005116
2016-07-16,5.0,5.0,1.0,NaN,NaN,NaN
2016-07-17,2.0,1.0,0.5,NaN,NaN,NaN
2016-07-18,18.0,14.0,0.7777777777777778,36493867.0,99.83,1.0499999999999972
2016-07-19,27.0,22.0,0.8148148148148148,23779924.0,99.87,0.04000000000000625
2016-07-20,20.0,19.0,0.95,26275968.0,99.96,0.0899999999999892
2016-07-21,34.0,27.0,0.7941176470588235,32702028.0,99.43,-0.5299999999999869
2016-07-22,18.0,17.0,0.9444444444444444,28313669.0,98.66,-0.7700000000000102
2016-07-23,8.0,6.0,0.75,NaN,NaN,NaN
2016-07-24,7.0,7.0,1.0,NaN,NaN,NaN
2016-07-25,36.0,29.0,0.8055555555555556,40382921.0,97.34,-1.3199999999999932
2016-07-26,53.0,45.0,0.8490566037735849,56239822.0,96.67,-0.6700000000000017
2016-07-27,74.0,61.0,0.8243243243243243,92344820.0,102.95,6.280000000000001
2016-07-28,51.0,41.0,0.803921568627451,39869839.0,104.34,1.3900000000000006
2016-07-29,25.0,19.0,0.76,27733688.0,104.21,-0.13000000000000966
2016-07-30,7.0,5.0,0.7142857142857143,NaN,NaN,NaN
2016-07-31,8.0,6.0,0.75,NaN,NaN,NaN
2016-08-01,27.0,19.0,0.7037037037037037,38167871.0,106.05,1.8400000000000034
2016-08-02,36.0,29.0,0.8055555555555556,33816556.0,104.48,-1.5699999999999932
2016-08-03,32.0,29.0,0.90625,30202641.0,105.79,1.3100000000000023
2016-08-04,27.0,27.0,1.0,27408650.0,105.87,0.0799999999999983
2016-08-05,38.0,32.0,0.8421052631578947,40553402.0,107.48,1.6099999999999994
2016-08-06,6.0,4.0,0.6666666666666666,NaN,NaN,NaN
2016-08-07,9.0,8.0,0.8888888888888888,NaN,NaN,NaN
2016-08-08,39.0,30.0,0.7692307692307693,28037220.0,108.37,0.8900000000000006
2016-08-09,26.0,21.0,0.8076923076923077,26315204.0,108.81,0.4399999999999977
2016-08-10,20.0,17.0,0.85,24008505.0,108.0,-0.8100000000000023
2016-08-11,17.0,15.0,0.8823529411764706,27484506.0,107.93,-0.06999999999999318
2016-08-12,9.0,9.0,1.0,18660434.0,108.18,0.25
2016-08-13,5.0,3.0,0.6,NaN,NaN,NaN
2016-08-14,4.0,3.0,0.75,NaN,NaN,NaN
2016-08-15,43.0,39.0,0.9069767441860465,25868209.0,109.48,1.2999999999999972
2016-08-16,31.0,25.0,0.8064516129032258,33794448.0,109.38,-0.10000000000000853
2016-08-17,28.0,25.0,0.8928571428571429,25355976.0,109.22,-0.1599999999999966
2016-08-18,25.0,15.0,0.6,21984703.0,109.08,-0.14000000000000057
2016-08-19,16.0,12.0,0.75,25368072.0,109.36,0.28000000000000114
2016-08-20,9.0,7.0,0.7777777777777778,NaN,NaN,NaN
2016-08-21,4.0,3.0,0.75,NaN,NaN,NaN
2016-08-22,29.0,23.0,0.7931034482758621,25820230.0,108.51,-0.8499999999999943
2016-08-23,23.0,19.0,0.8260869565217391,21257669.0,108.85,0.3399999999999892
2016-08-24,25.0,14.0,0.56,23675081.0,108.03,-0.8199999999999932
2016-08-25,47.0,26.0,0.5531914893617021,25086248.0,107.57,-0.46000000000000796
2016-08-26,31.0,23.0,0.7419354838709677,27766291.0,106.94,-0.6299999999999955
2016-08-27,11.0,6.0,0.5454545454545454,NaN,NaN,NaN
2016-08-28,3.0,3.0,1.0,NaN,NaN,NaN
2016-08-29,53.0,41.0,0.7735849056603774,24970300.0,106.82,-0.12000000000000455
2016-08-30,141.0,95.0,0.6737588652482269,24863945.0,106.0,-0.8199999999999932
2016-08-31,132.0,82.0,0.6212121212121212,29662406.0,106.1,0.09999999999999432
2016-09-01,101.0,62.0,0.6138613861386139,26701523.0,106.73,0.6300000000000097
2016-09-02,67.0,45.0,0.6716417910447762,26802450.0,107.73,1.0
2016-09-03,25.0,21.0,0.84,NaN,NaN,NaN
2016-09-04,22.0,15.0,0.6818181818181818,NaN,NaN,NaN
2016-09-05,43.0,26.0,0.6046511627906976,NaN,NaN,NaN
2016-09-06,53.0,36.0,0.6792452830188679,26880391.0,107.7,-0.030000000000001137
2016-09-07,245.0,182.0,0.7428571428571429,42364328.0,108.36,0.6599999999999966
2016-09-08,112.0,70.0,0.625,53002026.0,105.52,-2.8400000000000034
2016-09-09,31.0,28.0,0.9032258064516129,46556984.0,103.13,-2.3900000000000006
2016-09-10,26.0,18.0,0.6923076923076923,NaN,NaN,NaN
2016-09-11,16.0,8.0,0.5,NaN,NaN,NaN
2016-09-12,62.0,49.0,0.7903225806451613,45292770.0,105.44,2.3100000000000023
2016-09-13,144.0,110.0,0.7638888888888888,62176190.0,107.95,2.510000000000005
2016-09-14,73.0,56.0,0.7671232876712328,112340318.0,111.77,3.819999999999993
2016-09-15,103.0,63.0,0.6116504854368932,90613177.0,115.57,3.799999999999997
2016-09-16,104.0,77.0,0.7403846153846154,79886911.0,114.92,-0.6499999999999915
2016-09-17,41.0,28.0,0.6829268292682927,NaN,NaN,NaN
2016-09-18,0.0,0.0,,NaN,NaN,NaN
2016-09-19,47.0,36.0,0.7659574468085106,47023046.0,113.58,-1.3400000000000034
2016-09-20,48.0,37.0,0.7708333333333334,34514269.0,113.57,-0.010000000000005116
2016-09-21,61.0,49.0,0.8032786885245902,36003185.0,113.55,-0.01999999999999602
2016-09-22,44.0,30.0,0.6818181818181818,31073984.0,114.62,1.0700000000000074
2016-09-23,36.0,28.0,0.7777777777777778,52481151.0,112.71,-1.9100000000000108
2016-09-24,13.0,10.0,0.7692307692307693,NaN,NaN,NaN
2016-09-25,10.0,8.0,0.8,NaN,NaN,NaN
2016-09-26,29.0,20.0,0.6896551724137931,29869442.0,112.88,0.1700000000000017
2016-09-27,33.0,29.0,0.8787878787878788,24607412.0,113.09,0.21000000000000796
2016-09-28,44.0,33.0,0.75,29641085.0,113.95,0.8599999999999994
2016-09-29,35.0,26.0,0.7428571428571429,35886990.0,112.18,-1.769999999999996
2016-09-30,22.0,20.0,0.9090909090909091,36379106.0,113.05,0.8699999999999903
2016-10-01,11.0,8.0,0.7272727272727273,NaN,NaN,NaN
2016-10-02,7.0,5.0,0.7142857142857143,NaN,NaN,NaN
2016-10-03,42.0,34.0,0.8095238095238095,21701760.0,112.52,-0.5300000000000011
2016-10-04,18.0,14.0,0.7777777777777778,29736835.0,113.0,0.480000000000004
2016-10-05,36.0,32.0,0.8888888888888888,21453089.0,113.05,0.04999999999999716
2016-10-06,34.0,28.0,0.8235294117647058,28779313.0,113.89,0.8400000000000034
2016-10-07,31.0,19.0,0.6129032258064516,24358443.0,114.06,0.1700000000000017
2016-10-08,9.0,5.0,0.5555555555555556,NaN,NaN,NaN
2016-10-09,6.0,5.0,0.8333333333333334,NaN,NaN,NaN
2016-10-10,35.0,27.0,0.7714285714285715,36235956.0,116.05,1.9899999999999949
2016-10-11,49.0,32.0,0.6530612244897959,64041043.0,116.3,0.25
2016-10-12,42.0,30.0,0.7142857142857143,37586787.0,117.34,1.0400000000000063
2016-10-13,25.0,20.0,0.8,35192406.0,116.98,-0.35999999999999943
2016-10-14,33.0,26.0,0.7878787878787878,35652191.0,117.63,0.6499999999999915
2016-10-15,5.0,4.0,0.8,NaN,NaN,NaN
2016-10-16,3.0,2.0,0.6666666666666666,NaN,NaN,NaN
2016-10-17,29.0,24.0,0.8275862068965517,23624896.0,117.55,-0.0799999999999983
2016-10-18,33.0,28.0,0.8484848484848485,24553478.0,117.47,-0.0799999999999983
2016-10-19,26.0,20.0,0.7692307692307693,20034594.0,117.12,-0.3499999999999943
2016-10-20,39.0,31.0,0.7948717948717948,24125801.0,117.06,-0.060000000000002274
2016-10-21,34.0,25.0,0.7352941176470589,23192665.0,116.6,-0.46000000000000796
2016-10-22,5.0,2.0,0.4,NaN,NaN,NaN
2016-10-23,8.0,5.0,0.625,NaN,NaN,NaN
2016-10-24,50.0,37.0,0.74,23538673.0,117.65,1.0500000000000114
2016-10-25,154.0,92.0,0.5974025974025974,48128970.0,118.25,0.5999999999999943
2016-10-26,14.0,10.0,0.7142857142857143,66134219.0,115.59,-2.6599999999999966
2016-10-27,61.0,54.0,0.8852459016393442,34562045.0,114.48,-1.1099999999999994
2016-10-28,39.0,34.0,0.8717948717948718,37861662.0,113.72,-0.7600000000000051
2016-10-29,5.0,4.0,0.8,NaN,NaN,NaN
2016-10-30,7.0,6.0,0.8571428571428571,NaN,NaN,NaN
2016-10-31,42.0,38.0,0.9047619047619048,26419398.0,113.54,-0.1799999999999926
2016-11-01,33.0,22.0,0.6666666666666666,43825812.0,111.49,-2.0500000000000114
2016-11-02,23.0,17.0,0.7391304347826086,28331709.0,111.59,0.10000000000000853
2016-11-03,25.0,22.0,0.88,26932602.0,109.83,-1.7600000000000051
2016-11-04,20.0,16.0,0.8,30836997.0,108.84,-0.9899999999999949
2016-11-05,6.0,4.0,0.6666666666666666,NaN,NaN,NaN
2016-11-06,9.0,8.0,0.8888888888888888,NaN,NaN,NaN
2016-11-07,25.0,23.0,0.92,32560000.0,110.41,1.5699999999999932
2016-11-08,20.0,19.0,0.95,24254179.0,111.06,0.6500000000000057
2016-11-09,18.0,14.0,0.7777777777777778,59176361.0,110.88,-0.18000000000000682
2016-11-10,41.0,36.0,0.8780487804878049,57134541.0,107.79,-3.089999999999989
2016-11-11,23.0,19.0,0.8260869565217391,34143898.0,108.43,0.6400000000000006
2016-11-12,3.0,3.0,1.0,NaN,NaN,NaN
2016-11-13,7.0,4.0,0.5714285714285714,NaN,NaN,NaN
2016-11-14,34.0,27.0,0.7941176470588235,51175504.0,105.71,-2.720000000000013
2016-11-15,59.0,26.0,0.4406779661016949,32264510.0,107.11,1.4000000000000057
2016-11-16,0.0,0.0,,58840522.0,109.99,2.8799999999999955
2016-11-17,21.0,16.0,0.7619047619047619,27632003.0,109.95,-0.03999999999999204
2016-11-18,33.0,24.0,0.7272727272727273,28428917.0,110.06,0.10999999999999943
2016-11-19,5.0,5.0,1.0,NaN,NaN,NaN
2016-11-20,7.0,5.0,0.7142857142857143,NaN,NaN,NaN
2016-11-21,34.0,25.0,0.7352941176470589,29264571.0,111.73,1.6700000000000017
2016-11-22,28.0,23.0,0.8214285714285714,25965534.0,111.8,0.06999999999999318
2016-11-23,21.0,17.0,0.8095238095238095,27426394.0,111.23,-0.5699999999999932
2016-11-24,14.0,12.0,0.8571428571428571,NaN,NaN,NaN
2016-11-25,18.0,15.0,0.8333333333333334,11475922.0,111.79,0.5600000000000023
2016-11-26,5.0,5.0,1.0,NaN,NaN,NaN
2016-11-27,3.0,3.0,1.0,NaN,NaN,NaN
2016-11-28,16.0,15.0,0.9375,27193983.0,111.57,-0.22000000000001307
2016-11-29,22.0,16.0,0.7272727272727273,28528750.0,111.46,-0.10999999999999943
2016-11-30,25.0,22.0,0.88,36162258.0,110.52,-0.9399999999999977
2016-12-01,38.0,26.0,0.6842105263157895,37086862.0,109.49,-1.0300000000000011
2016-12-02,10.0,8.0,0.8,26527997.0,109.9,0.4100000000000108
2016-12-03,0.0,0.0,,NaN,NaN,NaN
2016-12-04,0.0,0.0,,NaN,NaN,NaN
2016-12-05,51.0,43.0,0.8431372549019608,34324540.0,109.11,-0.7900000000000063
